item_id;name;category;price;old_price;sellable_online;link;other_colors;short_description;designer;depth;height;width;price_usd;category_total
50312909;BUSSAN;Outdoor furniture (216);525,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bussan-beanbag-in-outdoor-grey-50312909/;No;Beanbag, in/outdoor;Anna Efverlund;NA;NA;67;141,750;216
9290104;ÄPPLARÖ;Outdoor furniture (216);745,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-2-folding-chairs-outdoor-brown-stained-s09290104/;Yes;Table+2 folding chairs, outdoor;K Hagberg/M Hagberg;NA;NA;NA;201,150;216
80251513;GÅRÖ;Outdoor furniture (216);339,0;No old price;TRUE;https://www.ikea.com/sa/en/p/garoe-hammock-stand-outdoor-grey-80251513/;No;Hammock stand, outdoor;IKEA of Sweden;NA;129;119;91,530;216
49251983;HAVSTEN;Outdoor furniture (216);2975,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsten-3-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s49251983/;No;3-seat sofa, in/outdoor, 245x94x90 cm;Andreas Fredriksson;94;90;245;803,250;216
79258271;KUNGSHOLMEN;Outdoor furniture (216);2792,8;SR 3,208;TRUE;https://www.ikea.com/sa/en/p/kungsholmen-modular-corner-sofa-3-seat-outdoor-black-brown-froesoen-duvholmen-beige-s79258271/;Yes;Modular corner sofa 3-seat, outdoor;Eva Lilja Löwenhielm/IKEA of Sweden/Nike Karlsson;80;90;222;754,056;216
60240035;ASKHOLMEN;Outdoor furniture (216);149,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-table-outdoor-foldable-grey-brown-grey-brown-stained-light-brown-light-brown-stained-60240035/;No;Table, outdoor, 60x62 cm;IKEA of Sweden;NA;73;60;40,230;216
10255307;FEJAN;Outdoor furniture (216);59,0;No old price;TRUE;https://www.ikea.com/sa/en/p/fejan-chair-outdoor-foldable-white-10255307/;No;Chair, outdoor;K Hagberg/M Hagberg;42;89;44;15,930;216
89259963;ÄPPLARÖ;Outdoor furniture (216);542,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-easy-chair-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s89259963/;Yes;Easy chair, outdoor, 63x80x84 cm;IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg;80;84;63;146,340;216
70391712;FRÖSÖN;Outdoor furniture (216);39,0;No old price;TRUE;https://www.ikea.com/sa/en/p/froesoen-cover-for-back-cushion-outdoor-beige-70391712/;Yes;Cover for back cushion, 62x44 cm;Eva Lilja Löwenhielm;NA;NA;62;10,530;216
40373615;SOLLERÖN;Outdoor furniture (216);345,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-stool-outdoor-brown-40373615/;Yes;Stool, outdoor, 62x62 cm;Jonas Hultqvist;NA;32;62;93,150;216
9221016;FANBYN;Outdoor furniture (216);295,0;No old price;TRUE;https://www.ikea.com/sa/en/p/fanbyn-chair-with-armrests-s09221016/;No;Chair with armrests;092.210.16 You sit comfortably thanks to the shaped back and armrests.Suitable for both indoor and outdoor use.;NA;NA;NA;79,650;216
60357737;UTTER;Outdoor furniture (216);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/utter-childrens-table-in-outdoor-white-60357737/;No;Children's table;K Hagberg/M Hagberg;NA;43;42;12,150;216
40413131;ÄPPLARÖ;Outdoor furniture (216);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-chair-outdoor-foldable-brown-stained-40413131/;No;Chair, outdoor;K Hagberg/M Hagberg;56;86;42;47,250;216
10174641;IKEA PS VÅGÖ;Outdoor furniture (216);139,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ikea-ps-vagoe-easy-chair-outdoor-white-10174641/;No;Easy chair, outdoor;Thomas Sandell;92;71;74;37,530;216
80321021;ASKHOLMEN;Outdoor furniture (216);155,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-table-for-wall-outdoor-folding-grey-brown-stained-light-brown-stained-light-brown-80321021/;No;Table for wall, outdoor, 70x44 cm;Jon Karlsson;NA;71;44;41,850;216
70418170;PRÄSTHOLM;Outdoor furniture (216);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/praestholm-bench-with-backrest-outdoor-grey-70418170/;No;Bench with backrest, outdoor;Ola Wihlborg;52;79;113;187,650;216
49252609;SOLLERÖN;Outdoor furniture (216);3746,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-brown-froesoen-duvholmen-beige-s49252609/;Yes;Modular corner sofa 3-seat, outdoor;Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm;82;88;225;1011,420;216
40411108;KUDDARNA;Outdoor furniture (216);75,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kuddarna-seat-cushion-outdoor-beige-40411108/;No;Seat cushion, outdoor, 62x62 cm;IKEA of Sweden;62;NA;62;20,250;216
20314698;YTTERÖN;Outdoor furniture (216);39,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ytteroen-chair-cushion-outdoor-blue-20314698/;No;Chair cushion, outdoor, 40x40 cm;IKEA of Sweden;40;NA;40;10,530;216
90313092;FALHOLMEN;Outdoor furniture (216);415,0;No old price;TRUE;https://www.ikea.com/sa/en/p/falholmen-table-outdoor-grey-brown-stained-light-brown-stained-90313092/;No;Table, outdoor, 153x73 cm;Andreas Fredriksson;NA;72;73;112,050;216
40160478;LÄCKÖ;Outdoor furniture (216);149,0;No old price;TRUE;https://www.ikea.com/sa/en/p/laeckoe-chair-with-armrests-outdoor-grey-40160478/;No;Chair with armrests, outdoor;IKEA of Sweden;60;82;56;40,230;216
50267049;KUNGSHOLMEN;Outdoor furniture (216);311,4;SR 519;TRUE;https://www.ikea.com/sa/en/p/kungsholmen-one-seat-section-outdoor-black-brown-50267049/;No;One-seat section, outdoor;Nike Karlsson;80;73;62;84,078;216
69291902;SJÄLLAND;Outdoor furniture (216);3286,0;SR 3,965;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-6-reclining-chairs-outdoor-light-brown-kuddarna-light-blue-s69291902/;Yes;Table+6 reclining chairs, outdoor, 156x90 cm;IKEA of Sweden/David Wahl;NA;73;90;887,220;216
40365371;MAMMUT;Outdoor furniture (216);59,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-white-40365371/;No;Children's chair;M Kjelstrup/A Östgaard;36;67;39;15,930;216
49228474;FANBYN;Outdoor furniture (216);275,0;No old price;TRUE;https://www.ikea.com/sa/en/p/fanbyn-chair-s49228474/;No;Chair;492.284.74 Suitable for both indoor and outdoor use.You sit comfortably thanks to the chair's shaped back and seat.;NA;NA;NA;74,250;216
20411133;KUDDARNA;Outdoor furniture (216);95,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kuddarna-seat-back-cushion-outdoor-light-blue-20411133/;No;Seat/back cushion, outdoor, 116x45 cm;IKEA of Sweden;NA;NA;45;25,650;216
70292321;TOSTERÖ;Outdoor furniture (216);103,0;No old price;TRUE;https://www.ikea.com/sa/en/p/tosteroe-cover-for-sun-lounger-black-70292321/;No;Cover for sun lounger, 200x60 cm;IKEA of Sweden;NA;40;60;27,810;216
50401986;SJÄLLAND;Outdoor furniture (216);316,0;SR 395;TRUE;https://www.ikea.com/sa/en/p/sjaelland-bench-outdoor-light-grey-light-brown-50401986/;No;Bench, outdoor, 136 cm;David Wahl;42;52;136;85,320;216
70410744;HUSARÖ;Outdoor furniture (216);245,0;No old price;TRUE;https://www.ikea.com/sa/en/p/husaroe-side-table-outdoor-dark-grey-70410744/;No;Side table, outdoor, 49x49 cm;Ola Wihlborg;NA;73;49;66,150;216
40151841;LÄCKÖ;Outdoor furniture (216);195,0;No old price;TRUE;https://www.ikea.com/sa/en/p/laeckoe-table-outdoor-grey-40151841/;No;Table, outdoor, 70 cm;Jon Karlsson;NA;71;NA;52,650;216
19241472;SOLLERÖN;Outdoor furniture (216);5144,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-4-seat-outdoor-with-footstool-brown-brown-kungsoe-white-s19241472/;Yes;Modular corner sofa 4-seat, outdoor;IKEA of Sweden/Jonas Hultqvist;144;87;287;1388,880;216
39252704;SOLLERÖN;Outdoor furniture (216);3206,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-3-seat-modular-sofa-outdoor-with-footstool-brown-brown-froesoen-duvholmen-dark-grey-s39252704/;Yes;3-seat modular sofa, outdoor, 223x144x88 cm;Eva Lilja Löwenhielm/Jonas Hultqvist/IKEA of Sweden;144;88;223;865,620;216
20382324;MAMMUT;Outdoor furniture (216);29,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mammut-childrens-stool-in-outdoor-yellow-20382324/;No;Children's stool;M Kjelstrup/A Östgaard;NA;NA;35;7,830;216
80259514;VÄDDÖ;Outdoor furniture (216);177,0;SR 295;TRUE;https://www.ikea.com/sa/en/p/vaeddoe-table-outdoor-white-80259514/;No;Table, outdoor, 116x74 cm;Henrik Preutz;NA;71;74;47,790;216
60391717;FRÖSÖN;Outdoor furniture (216);17,4;SR 29;TRUE;https://www.ikea.com/sa/en/p/froesoen-cover-for-chair-cushion-outdoor-dark-grey-60391717/;Yes;Cover for chair cushion, 44x44 cm;Eva Lilja Löwenhielm;44;NA;44;4,698;216
19265203;SJÄLLAND;Outdoor furniture (216);2196,0;SR 2,745;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-6-chairs-w-armrests-outdoor-dark-grey-light-grey-s19265203/;Yes;Table+6 chairs w armrests, outdoor, 156x90 cm;David Wahl;NA;73;90;592,920;216
30411415;SVANÖ;Outdoor furniture (216);495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svanoe-arbor-bench-grey-30411415/;No;Arbor bench, 119x48 cm;Mikael Axelsson;48;179;119;133,650;216
39053931;ÄPPLARÖ;Outdoor furniture (216);1445,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-2-benches-outdoor-brown-stained-s39053931/;No;Table+2 benches, outdoor;K Hagberg/M Hagberg;NA;NA;NA;390,150;216
20312326;TORHOLMEN;Outdoor furniture (216);785,0;No old price;TRUE;https://www.ikea.com/sa/en/p/torholmen-sun-lounger-grey-20312326/;No;Sun lounger;Andreas Fredriksson;NA;47;70;211,950;216
50205179;ÄPPLARÖ;Outdoor furniture (216);425,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-corner-section-outdoor-brown-stained-brown-50205179/;No;Corner section, outdoor;K Hagberg/M Hagberg;80;73;80;114,750;216
60406808;KROKHOLMEN;Outdoor furniture (216);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/krokholmen-coffee-table-outdoor-orange-60406808/;No;Coffee table, outdoor;Marcus Arvonen;NA;44;NA;47,250;216
60373624;SOLLERÖN;Outdoor furniture (216);519,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-one-seat-section-outdoor-brown-60373624/;Yes;One-seat section, outdoor;Jonas Hultqvist;82;74;62;140,130;216
39287789;SOLLERÖN;Outdoor furniture (216);3781,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-dark-grey-froesoen-duvholmen-beige-s39287789/;Yes;Modular corner sofa 3-seat, outdoor;Eva Lilja Löwenhielm/IKEA of Sweden/Jonas Hultqvist;82;88;225;1020,870;216
80267137;VÄDDÖ;Outdoor furniture (216);75,0;SR 125;TRUE;https://www.ikea.com/sa/en/p/vaeddoe-chair-outdoor-white-80267137/;No;Chair, outdoor;Henrik Preutz;46;79;40;20,250;216
50422210;HÅLLÖ;Outdoor furniture (216);49,0;No old price;TRUE;https://www.ikea.com/sa/en/p/halloe-chair-cushion-outdoor-black-50422210/;No;Chair cushion, outdoor, 44x44 cm;IKEA of Sweden;44;NA;44;13,230;216
40391718;FRÖSÖN;Outdoor furniture (216);65,0;No old price;TRUE;https://www.ikea.com/sa/en/p/froesoen-cover-for-seat-cushion-outdoor-dark-grey-40391718/;Yes;Cover for seat cushion, 62x62 cm;Eva Lilja Löwenhielm;62;NA;62;17,550;216
59267653;SJÄLLAND;Outdoor furniture (216);1727,0;SR 2,165;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-2-chairs-bench-outdoor-light-brown-froesoen-duvholmen-dark-grey-s59267653/;Yes;Table+2 chairs+ bench, outdoor, 156x90 cm;Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl;NA;73;90;466,290;216
80382321;MAMMUT;Outdoor furniture (216);59,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-pink-80382321/;No;Children's chair;M Kjelstrup/A Östgaard;36;67;39;15,930;216
9251956;HAVSTEN;Outdoor furniture (216);2170,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-beige-s09251956/;No;2-seat sofa, in/outdoor, 179x94x90 cm;Andreas Fredriksson;94;90;179;585,900;216
70424147;BRUSEN;Outdoor furniture (216);1036,0;SR 1,295;TRUE;https://www.ikea.com/sa/en/p/brusen-3-seat-sofa-outdoor-red-70424147/;No;3-seat sofa, outdoor;Ola Wihlborg;64;75;146;279,720;216
59253123;FRÖSÖN/DUVHOLMEN;Outdoor furniture (216);150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/froesoen-duvholmen-seat-back-cushion-outdoor-beige-s59253123/;No;Seat/back cushion, outdoor, 116x45 cm;IKEA of Sweden/Eva Lilja Löwenhielm;NA;NA;45;40,500;216
39898474;ÄPPLARÖ;Outdoor furniture (216);2275,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-6-chairs-w-armrests-outdoor-brown-stained-brown-s39898474/;Yes;Table+6 chairs w armrests, outdoor;K Hagberg/M Hagberg;NA;NA;NA;614,250;216
50240031;ASKHOLMEN;Outdoor furniture (216);129,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-chair-outdoor-grey-brown-foldable-grey-brown-stained-light-brown-stained-light-brown-50240031/;No;Chair, outdoor;IKEA of Sweden;49;87;36;34,830;216
70319288;YTTERÖN;Outdoor furniture (216);27,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ytteroen-chair-cushion-outdoor-blue-70319288/;No;Chair cushion, outdoor, 35 cm;IKEA of Sweden;NA;NA;NA;7,290;216
411087;KUDDARNA;Outdoor furniture (216);39,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kuddarna-chair-cushion-outdoor-beige-00411087/;Yes;Chair cushion, outdoor, 44x44 cm;IKEA of Sweden;44;NA;44;10,530;216
80314704;YTTERÖN;Outdoor furniture (216);99,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ytteroen-seat-back-cushion-outdoor-blue-80314704/;No;Seat/back cushion, outdoor, 92x50 cm;IKEA of Sweden;NA;NA;50;26,730;216
20312604;STEGÖN;Outdoor furniture (216);16,2;SR 27;TRUE;https://www.ikea.com/sa/en/p/stegoen-chair-cushion-outdoor-beige-20312604/;No;Chair cushion, outdoor, 35 cm;Lisel Garsveden;NA;NA;NA;4,374;216
39265481;SJÄLLAND;Outdoor furniture (216);1900,0;SR 2,375;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-4-reclining-chairs-outdoor-dark-grey-light-grey-s39265481/;Yes;Table+4 reclining chairs, outdoor, 156x90 cm;David Wahl;NA;73;90;513,000;216
49264872;SJÄLLAND;Outdoor furniture (216);636,0;SR 795;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-outdoor-dark-grey-light-grey-s49264872/;No;Table, outdoor, 156x90 cm;David Wahl;NA;73;90;171,720;216
59289990;ÄPPLARÖ;Outdoor furniture (216);1095,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-4-folding-chairs-outdoor-brown-stained-s59289990/;Yes;Table+4 folding chairs, outdoor;K Hagberg/M Hagberg;NA;NA;NA;295,650;216
19241491;SOLLERÖN;Outdoor furniture (216);2016,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-2-seat-modular-sofa-outdoor-brown-kungsoe-white-s19241491/;Yes;2-seat modular sofa, outdoor, 161x82x87 cm;IKEA of Sweden/Jonas Hultqvist;82;87;161;544,320;216
19267099;SJÄLLAND;Outdoor furniture (216);2636,0;SR 3,145;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-4-reclining-chairs-outdoor-light-brown-froesoen-duvholmen-beige-s19267099/;Yes;Table+4 reclining chairs, outdoor, 156x90 cm;Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl;NA;73;90;711,720;216
29268946;ASKHOLMEN;Outdoor furniture (216);323,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-table-for-wall-1-fold-chr-outdoor-grey-brown-stained-froesoen-duvholmen-beige-s29268946/;Yes;Table for wall+1 fold chr, outdoor;Jon Karlsson/IKEA of Sweden/Eva Lilja Löwenhielm;NA;NA;NA;87,210;216
10411421;TRANARÖ;Outdoor furniture (216);95,0;No old price;TRUE;https://www.ikea.com/sa/en/p/tranaroe-stool-side-table-in-outdoor-red-10411421/;No;Stool/side table, in/outdoor, 56x41x43 cm;Ola Wihlborg;41;43;56;25,650;216
30405339;SJÄLLAND;Outdoor furniture (216);340,0;SR 425;TRUE;https://www.ikea.com/sa/en/p/sjaelland-reclining-chair-outdoor-light-grey-foldable-light-brown-30405339/;No;Reclining chair, outdoor;David Wahl;75;110;58;91,800;216
19183815;SALTHOLMEN;Outdoor furniture (216);445,0;No old price;TRUE;https://www.ikea.com/sa/en/p/saltholmen-table-2-folding-chairs-outdoor-beige-s19183815/;Yes;Table+2 folding chairs, outdoor;Jon Karlsson;NA;NA;NA;120,150;216
80311833;SALTHOLMEN;Outdoor furniture (216);195,0;No old price;TRUE;https://www.ikea.com/sa/en/p/saltholmen-table-outdoor-foldable-beige-80311833/;No;Table, outdoor, 65 cm;Jon Karlsson;NA;71;NA;52,650;216
9241509;SOLLERÖN;Outdoor furniture (216);1238,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-armchair-outdoor-brown-kungsoe-white-s09241509/;Yes;Armchair, outdoor;IKEA of Sweden/Jonas Hultqvist;82;87;98;334,260;216
29252078;HAVSTEN;Outdoor furniture (216);4070,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsten-4-seat-sofa-in-outdoor-beige-s29252078/;No;4-seat sofa, in/outdoor, 341x94x90 cm;Andreas Fredriksson;94;90;341;1098,900;216
49287920;SOLLERÖN;Outdoor furniture (216);4888,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-4-seat-conversation-set-outdoor-dark-grey-froesoen-duvholmen-beige-s49287920/;Yes;4-seat conversation set, outdoor;Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm;NA;NA;NA;1319,760;216
99262432;SJÄLLAND;Outdoor furniture (216);380,0;SR 475;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-outdoor-light-brown-light-grey-s99262432/;No;Table, outdoor, 71x71x73 cm;David Wahl;NA;73;71;102,600;216
69253033;FRÖSÖN/DUVHOLMEN;Outdoor furniture (216);29,4;SR 39;TRUE;https://www.ikea.com/sa/en/p/froesoen-duvholmen-chair-cushion-outdoor-dark-grey-s69253033/;Yes;Chair cushion, outdoor, 35 cm;IKEA of Sweden/Eva Lilja Löwenhielm;NA;NA;NA;7,938;216
29267659;SJÄLLAND;Outdoor furniture (216);1679,0;SR 2,105;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-2-chairs-bench-outdoor-dark-grey-froesoen-duvholmen-dark-grey-s29267659/;Yes;Table+2 chairs+ bench, outdoor, 156x90 cm;IKEA of Sweden/David Wahl/Eva Lilja Löwenhielm;NA;73;90;453,330;216
9219278;KUNGSHOLMEN;Outdoor furniture (216);1668,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kungsholmen-2-seat-modular-sofa-outdoor-black-brown-kungsoe-white-s09219278/;Yes;2-seat modular sofa, outdoor, 160x80x89 cm;Nike Karlsson/IKEA of Sweden;80;89;160;450,360;216
39156401;ÄPPLARÖ;Outdoor furniture (216);2000,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-2-chrsw-armr-bench-outdoor-brown-stained-halloe-black-s39156401/;Yes;Table+2 chrsw armr+ bench, outdoor;K Hagberg/M Hagberg/IKEA of Sweden;NA;NA;NA;540,000;216
49257386;KUNGSHOLMEN;Outdoor furniture (216);544,4;SR 752;TRUE;https://www.ikea.com/sa/en/p/kungsholmen-easy-chair-outdoor-black-brown-froesoen-duvholmen-dark-grey-s49257386/;Yes;Easy chair, outdoor, 62x80x90 cm;Nike Karlsson/IKEA of Sweden/Eva Lilja Löwenhielm;80;90;62;146,988;216
99258005;KUNGSHOLMEN;Outdoor furniture (216);2160,4;SR 2,368;TRUE;https://www.ikea.com/sa/en/p/kungsholmen-3-seat-modular-sofa-outdoor-black-brown-froesoen-duvholmen-dark-grey-s99258005/;Yes;3-seat modular sofa, outdoor, 222x80x90 cm;IKEA of Sweden/Nike Karlsson/Eva Lilja Löwenhielm;80;90;222;583,308;216
50357785;UTTER;Outdoor furniture (216);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/utter-childrens-stool-in-outdoor-white-50357785/;No;Children's stool;K Hagberg/M Hagberg;NA;NA;NA;6,750;216
410747;HUSARÖ;Outdoor furniture (216);495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/husaroe-armchair-outdoor-dark-grey-00410747/;No;Armchair, outdoor;Ola Wihlborg;80;102;64;133,650;216
50405338;SJÄLLAND;Outdoor furniture (216);316,0;SR 395;TRUE;https://www.ikea.com/sa/en/p/sjaelland-reclining-chair-outdoor-light-grey-foldable-dark-grey-50405338/;No;Reclining chair, outdoor;David Wahl;75;110;58;85,320;216
90287413;BUNSÖ;Outdoor furniture (216);69,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bunsoe-childrens-easy-chair-outdoor-white-90287413/;No;Children's easy chair, outdoor;Thomas Sandell;63;49;51;18,630;216
70386503;SJÄLLAND;Outdoor furniture (216);276,0;SR 345;TRUE;https://www.ikea.com/sa/en/p/sjaelland-chair-with-armrests-outdoor-light-grey-light-brown-70386503/;No;Chair with armrests, outdoor;David Wahl;60;86;60;74,520;216
59048397;ÄPPLARÖ;Outdoor furniture (216);1845,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-4-reclining-chairs-outdoor-brown-stained-s59048397/;Yes;Table+4 reclining chairs, outdoor;K Hagberg/M Hagberg;NA;NA;NA;498,150;216
80391839;DUVHOLMEN;Outdoor furniture (216);15,0;No old price;TRUE;https://www.ikea.com/sa/en/p/duvholmen-inner-cushion-for-chair-cushion-outdoor-grey-80391839/;No;Inner cushion for chair cushion, 35 cm;IKEA of Sweden;NA;NA;NA;4,050;216
10386450;SOLLERÖN;Outdoor furniture (216);460,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-armrest-section-outdoor-brown-10386450/;No;Armrest section, outdoor;Jonas Hultqvist;82;53;18;124,200;216
29262435;SJÄLLAND;Outdoor furniture (216);356,0;SR 445;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-outdoor-dark-grey-light-grey-s29262435/;No;Table, outdoor, 71x71x73 cm;David Wahl;NA;73;71;96,120;216
49267286;HAVSTEN;Outdoor furniture (216);3925,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsten-4-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s49267286/;No;4-seat sofa, in/outdoor, 326x94x90 cm;Andreas Fredriksson;94;90;326;1059,750;216
59303665;SOLLERÖN;Outdoor furniture (216);1773,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-2-seat-modular-sofa-outdoor-dark-grey-kuddarna-beige-s59303665/;Yes;2-seat modular sofa, outdoor, 161x82x84 cm;Jonas Hultqvist/IKEA of Sweden;82;84;161;478,710;216
